"ts","instrument_name","currency","expiration","strike","putcall","best_bid_amount","best_bid_price","mark_price","best_ask_price","best_ask_amount","is_atm","open_interest","delta","gamma","rho","theta","vega","bid_iv","mark_iv","ask_iv","underlying_price","index_price" 
"2024-04-17 19:42:00","BTC-20APR24-64000-P","BTC","2024-04-20 08:00:00","64000","P",1.2,0.0001,0.0587,0,0,FALSE,0,-0.79901,8e-05,-3.59086,-199.60857,14.16941,0,70.79,0,60821.1043,60836.5
"2024-04-17 19:42:00","BTC-20APR24-63500-C","BTC","2024-04-20 08:00:00","63500","C",46.2,0.0075,0.008,0.0085,37.8,FALSE,15.5,0.23918,9e-05,0.9675,-220.48403,15.65391,68.7,70.78,72.59,60805.8186,60829.26
"2024-04-17 19:42:00","BTC-20APR24-63500-P","BTC","2024-04-20 08:00:00","63500","P",6,0.0485,0.0521,0.0585,6,FALSE,0,-0.75948,9e-05,-3.39795,-221.2226,15.70566,55.66,70.78,93.84,60821.1043,60836.5
"2024-04-17 19:42:00","BTC-20APR24-63000-C","BTC","2024-04-20 08:00:00","63000","C",25.6,0.0095,0.0101,0.0105,34.6,FALSE,19.3,0.28374,9e-05,1.14567,-240.76298,17.09364,68.77,70.78,72.34,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-63000-P","BTC","2024-04-20 08:00:00","63000","P",6,0.024,0.0459,0.052,6,FALSE,1.1,-0.71567,9e-05,-3.18848,-241.03658,17.11253,0,70.78,91.55,60821.1043,60836.5
"2024-04-17 19:42:00","BTC-20APR24-62500-C","BTC","2024-04-20 08:00:00","62500","C",7.2,0.012,0.0124,0.013,40.3,FALSE,8.4,0.33139,0.0001,1.33527,-257.80095,18.30338,69.38,70.78,72.7,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-62500-P","BTC","2024-04-20 08:00:00","62500","P",6,0.0041,0.0401,0.046,6,FALSE,1.3,-0.66861,0.0001,-2.96695,-257.80095,18.30338,0,70.78,89.84,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-62000-C","BTC","2024-04-20 08:00:00","62000","C",62.2,0.0145,0.0152,0.016,59.5,FALSE,12.8,0.38235,0.00011,1.5371,-271.0945,19.24746,68.65,70.78,73.38,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-62000-P","BTC","2024-04-20 08:00:00","62000","P",59.1,0.033,0.0347,0.037,59.1,FALSE,3.3,-0.61765,0.00011,-2.73071,-271.0945,19.24746,65.51,70.78,78.13,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-61500-C","BTC","2024-04-20 08:00:00","61500","C",21.7,0.018,0.0185,0.0195,60,FALSE,7.2,0.43644,0.00011,1.74959,-281.69749,19.87315,69.71,71.23,74.3,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-61500-P","BTC","2024-04-20 08:00:00","61500","P",4.3,0.029,0.03,0.0315,0.3,FALSE,2.4,-0.5683,0.00011,-2.50363,-280.91696,19.81935,67.59,71.22,75.25,60771.6786,60801.03
"2024-04-17 19:42:00","BTC-20APR24-61000-C","BTC","2024-04-20 08:00:00","61000","C",15.6,0.022,0.0223,0.023,9.2,TRUE,3.8,0.49156,0.00011,1.96432,-287.84609,20.12471,70.87,71.87,73.89,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-61000-P","BTC","2024-04-20 08:00:00","61000","P",28.6,0.0245,0.0253,0.026,5,FALSE,34.1,-0.50775,0.00011,-2.2318,-287.88838,20.12746,69.39,71.87,73.93,60821.1043,60836.5
"2024-04-17 19:42:00","BTC-20APR24-60500-C","BTC","2024-04-20 08:00:00","60500","C",0.2,0.0265,0.0268,0.0275,5,FALSE,7.5,0.54618,0.00011,2.17437,-290.40037,19.99421,72.17,72.98,75.21,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-60500-P","BTC","2024-04-20 08:00:00","60500","P",19.6,0.021,0.0216,0.0225,21.4,TRUE,3.4,-0.45382,0.00011,-1.99019,-290.40037,19.99421,71.19,72.98,75.75,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-60000-C","BTC","2024-04-20 08:00:00","60000","C",0.3,0.0305,0.0317,0.0335,2.3,FALSE,1.1,0.59862,0.0001,2.37331,-288.30255,19.51095,70.54,74.25,79.88,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-60000-P","BTC","2024-04-20 08:00:00","60000","P",59.6,0.0175,0.0184,0.0185,2.6,FALSE,32.9,-0.40232,0.0001,-1.76075,-288.43429,19.5198,71.59,74.25,74.71,60805.8186,60829.26
"2024-04-17 19:42:00","BTC-20APR24-59500-C","BTC","2024-04-20 08:00:00","59500","C",2,0.035,0.0371,0.039,2,FALSE,0,0.64765,0.0001,2.55585,-282.63452,18.73437,68.92,75.81,81.91,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-59500-P","BTC","2024-04-20 08:00:00","59500","P",19.5,0.015,0.0155,0.016,19.1,FALSE,6.2,-0.35235,0.0001,-1.53987,-282.63452,18.73437,74.22,75.81,77.46,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-59000-C","BTC","2024-04-20 08:00:00","59000","C",2,0.0395,0.0429,0.046,2,FALSE,1,0.69281,9e-05,2.7206,-273.14852,17.72994,65.47,77.42,87.86,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-59000-P","BTC","2024-04-20 08:00:00","59000","P",21.6,0.0125,0.013,0.0135,24.2,FALSE,17.2,-0.30719,9e-05,-1.3407,-273.14852,17.72994,75.45,77.42,78.88,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-58000-C","BTC","2024-04-20 08:00:00","58000","C",1.2,0.0001,0.0556,0,0,FALSE,0,0.76992,7e-05,2.99038,-247.08851,15.32388,0,81.03,0,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-58000-P","BTC","2024-04-20 08:00:00","58000","P",4,0.009,0.0093,0.01,76.4,FALSE,59.5,-0.23008,7e-05,-1.00208,-247.08851,15.32388,79.84,81.03,83.79,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-57000-C","BTC","2024-04-20 08:00:00","57000","C",1.2,0.0001,0.0693,0,0,FALSE,0,0.83004,6e-05,3.18444,-215.84282,12.76632,0,84.96,0,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-57000-P","BTC","2024-04-20 08:00:00","57000","P",70.8,0.006,0.0067,0.007,11.7,FALSE,39.2,-0.17256,6e-05,-0.75006,-217.82156,12.88151,81.4,84.97,86.17,60771.6786,60801.03
"2024-04-17 19:42:00","BTC-20APR24-56000-C","BTC","2024-04-20 08:00:00","56000","C",1.2,0.0001,0.0839,0,0,FALSE,0,0.87483,5e-05,3.31087,-184.89822,10.39655,0,89.37,0,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-56000-P","BTC","2024-04-20 08:00:00","56000","P",10.2,0.0044,0.0048,0.005,19.1,FALSE,123.2,-0.12559,5e-05,-0.54567,-185.2995,10.4191,87.11,89.37,90.64,60805.8186,60829.26
"2024-04-17 19:42:00","BTC-20APR24-55000-C","BTC","2024-04-20 08:00:00","55000","C",1.2,0.0001,0.0991,0,0,FALSE,0,0.90732,3e-05,3.38335,-157.05914,8.37414,0,94.25,0,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-55000-P","BTC","2024-04-20 08:00:00","55000","P",10.2,0.0032,0.0035,0.0037,4,FALSE,11.8,-0.093,3e-05,-0.40395,-157.43601,8.39417,91.99,94.25,95.64,60805.8186,60829.26
"2024-04-17 19:42:00","BTC-20APR24-54000-C","BTC","2024-04-20 08:00:00","54000","C",1.2,0.0001,0.1147,0,0,FALSE,0,0.93085,3e-05,3.41675,-132.78304,6.71142,0,99.42,0,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-54000-P","BTC","2024-04-20 08:00:00","54000","P",10.2,0.0023,0.0026,0.0028,10.2,FALSE,25.1,-0.0694,3e-05,-0.3014,-133.12403,6.72859,96.51,99.42,101.09,60805.8186,60829.26
"2024-04-17 19:42:00","BTC-20APR24-53000-C","BTC","2024-04-20 08:00:00","53000","C",1.2,0.0001,0.1305,0,0,FALSE,0,0.94769,2e-05,3.42103,-112.67189,5.39388,0,104.97,0,60814.9,60834.97
"2024-04-17 19:42:00","BTC-20APR24-53000-P","BTC","2024-04-20 08:00:00","53000","P",10.2,0.0017,0.002,0.0022,10.2,FALSE,0.7,-0.05254,2e-05,-0.22823,-113.047,5.41179,101.54,104.97,107.24,60803.5257,60820.36
"2024-04-17 19:42:00","BTC-26APR24-95000-C","BTC","2024-04-26 08:00:00","95000","C",53.7,0.0002,0.0003,0.0005,32.5,FALSE,914.1,0.0061,0,0.08203,-10.60502,1.60373,107.14,112.58,118.31,60838.23,60801.03
"2024-04-17 19:42:00","BTC-26APR24-95000-P","BTC","2024-04-26 08:00:00","95000","P",0,0,0.5607,0,0,FALSE,1.2,-0.99381,0,-22.0726,-10.7432,1.62461,0,112.58,0,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-94000-C","BTC","2024-04-26 08:00:00","94000","C",30.4,0.0003,0.0004,0.0005,15.7,FALSE,360.1,0.00723,0,0.09715,-12.32138,1.86387,109.43,112.55,115.9,60838.23,60801.03
"2024-04-17 19:42:00","BTC-26APR24-94000-P","BTC","2024-04-26 08:00:00","94000","P",0,0,0.5443,0,0,FALSE,0,-0.99267,0,-21.82407,-12.47788,1.88754,0,112.55,0,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-90000-C","BTC","2024-04-26 08:00:00","90000","C",13.1,0.0005,0.0005,0.0006,4.3,FALSE,2584.9,0.01001,0,0.13453,-15.49999,2.47756,105.89,106.51,108.27,60838.23,60801.03
"2024-04-17 19:42:00","BTC-26APR24-90000-P","BTC","2024-04-26 08:00:00","90000","P",59.2,0.4755,0.4788,0.4835,59.1,FALSE,340.3,-0.98985,0,-20.85318,-15.70749,2.51049,0,106.52,152.25,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-88000-C","BTC","2024-04-26 08:00:00","88000","C",23.1,0.0005,0.0006,0.0008,31.5,FALSE,542.6,0.01235,0,0.16621,-18.15184,2.97757,100.53,103.79,106.7,60873.26,60829.26
"2024-04-17 19:42:00","BTC-26APR24-88000-P","BTC","2024-04-26 08:00:00","88000","P",0,0,0.446,0,0,FALSE,0,-0.9876,0,-20.35636,-18.22062,2.98888,0,103.79,0,60888.63,60834.97
"2024-04-17 19:42:00","BTC-26APR24-86000-C","BTC","2024-04-26 08:00:00","86000","C",23.3,0.0006,0.0008,0.001,33.4,FALSE,423.6,0.01464,0,0.1971,-20.30979,3.44751,97.34,100.3,104.22,60870.82,60820.36
"2024-04-17 19:42:00","BTC-26APR24-86000-P","BTC","2024-04-26 08:00:00","86000","P",0,0,0.4133,0,0,FALSE,1.5,-0.98529,0,-19.85871,-20.40386,3.46338,0,100.3,0,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-85000-C","BTC","2024-04-26 08:00:00","85000","C",9,0.0007,0.0009,0.001,25.6,FALSE,1942.1,0.01651,0,0.22232,-22.22209,3.82307,96.37,98.96,101.19,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-85000-P","BTC","2024-04-26 08:00:00","85000","P",0,0,0.397,0,0,FALSE,0.7,-0.98349,0,-19.60131,-22.22209,3.82307,0,98.96,0,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-84000-C","BTC","2024-04-26 08:00:00","84000","C",60.7,0.0007,0.0009,0.0011,18.7,FALSE,824.2,0.0181,0,0.24377,-23.59916,4.13467,93.49,97.17,99.56,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-84000-P","BTC","2024-04-26 08:00:00","84000","P",58.8,0.378,0.3816,0.3855,58.2,FALSE,4.7,-0.98205,0,-19.34866,-23.43148,4.10494,0,97.18,129.99,60852.12,60810.45
"2024-04-17 19:42:00","BTC-26APR24-82000-C","BTC","2024-04-26 08:00:00","82000","C",51.8,0.0009,0.0011,0.0014,30.9,FALSE,715,0.022,1e-05,0.29639,-26.82917,4.87747,90.78,93.65,96.95,60852.12,60810.45
"2024-04-17 19:42:00","BTC-26APR24-82000-P","BTC","2024-04-26 08:00:00","82000","P",59.8,0.3445,0.348,0.352,59.2,FALSE,0.2,-0.97778,1e-05,-18.8244,-27.07622,4.92226,0,93.65,123.22,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-80000-C","BTC","2024-04-26 08:00:00","80000","C",4,0.0013,0.0014,0.0016,10.4,FALSE,4602.9,0.02794,1e-05,0.3767,-31.61661,5.963,89.12,90.27,92.14,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-80000-P","BTC","2024-04-26 08:00:00","80000","P",59.2,0.3125,0.3164,0.3195,59.2,FALSE,39.1,-0.9723,1e-05,-18.28426,-31.37029,5.91694,0,90.26,113.45,60852.12,60810.45
"2024-04-17 19:42:00","BTC-26APR24-79000-C","BTC","2024-04-26 08:00:00","79000","C",4,0.0015,0.0016,0.0018,10.4,FALSE,471.1,0.03145,1e-05,0.42403,-34.21055,6.57751,87.78,88.55,90.49,60873.26,60829.26
"2024-04-17 19:42:00","BTC-26APR24-79000-P","BTC","2024-04-26 08:00:00","79000","P",59.8,0.296,0.2992,0.3035,59.2,FALSE,4.4,-0.96841,1e-05,-17.99836,-34.34223,6.60266,0,88.55,114.86,60888.63,60834.97
"2024-04-17 19:42:00","BTC-26APR24-78000-C","BTC","2024-04-26 08:00:00","78000","C",4,0.0017,0.0018,0.002,10.4,FALSE,666.7,0.03551,1e-05,0.47878,-37.0285,7.26817,86.05,86.74,88.51,60873.26,60829.26
"2024-04-17 19:42:00","BTC-26APR24-78000-P","BTC","2024-04-26 08:00:00","78000","P",59.2,0.28,0.2829,0.286,66.7,FALSE,24.3,-0.96434,1e-05,-17.71015,-37.16946,7.29567,0,86.74,105.86,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-77000-C","BTC","2024-04-26 08:00:00","77000","C",4,0.0019,0.002,0.0023,20.3,FALSE,570.9,0.04008,1e-05,0.54025,-40.0452,8.01973,84.19,85.01,87.15,60838.23,60801.03
"2024-04-17 19:42:00","BTC-26APR24-77000-P","BTC","2024-04-26 08:00:00","77000","P",59.1,0.264,0.2668,0.271,59.1,FALSE,40.2,-0.95935,1e-05,-17.40953,-40.54661,8.11924,0,85.02,107.81,60888.63,60834.97
"2024-04-17 19:42:00","BTC-26APR24-76000-C","BTC","2024-04-26 08:00:00","76000","C",4,0.0022,0.0023,0.0026,10.3,FALSE,1146.1,0.0465,1e-05,0.62699,-44.3065,9.04681,82.45,83.38,85.11,60869.84,60818.29
"2024-04-17 19:42:00","BTC-26APR24-76000-P","BTC","2024-04-26 08:00:00","76000","P",59.2,0.2475,0.2506,0.2535,66.7,FALSE,39.6,-0.95325,1e-05,-17.09422,-44.50735,9.08749,0,83.38,98.95,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-75000-C","BTC","2024-04-26 08:00:00","75000","C",4,0.0026,0.0028,0.003,14.2,FALSE,2164.1,0.05458,1e-05,0.73568,-49.53623,10.28025,81.03,82.04,83.39,60882.16,60829.26
"2024-04-17 19:42:00","BTC-26APR24-75000-P","BTC","2024-04-26 08:00:00","75000","P",59.2,0.2315,0.2355,0.239,58.2,FALSE,851.8,-0.94586,1e-05,-16.76201,-49.19289,10.20938,0,82.03,99.47,60852.12,60810.45
"2024-04-17 19:42:00","BTC-26APR24-74000-C","BTC","2024-04-26 08:00:00","74000","C",4,0.003,0.0031,0.0034,10.2,FALSE,856.1,0.06229,2e-05,0.83977,-53.59714,11.40507,79.2,80.01,81.32,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-74000-P","BTC","2024-04-26 08:00:00","74000","P",59.2,0.2155,0.2186,0.2215,66.7,FALSE,107.6,-0.93761,2e-05,-16.41705,-53.66872,11.42023,50.88,80.01,93.33,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-73000-C","BTC","2024-04-26 08:00:00","73000","C",4,0.0036,0.0037,0.004,13.2,FALSE,877.9,0.07252,2e-05,0.97717,-59.08187,12.82559,77.99,78.43,79.86,60870.82,60820.36
"2024-04-17 19:42:00","BTC-26APR24-73000-P","BTC","2024-04-26 08:00:00","73000","P",59.7,0.1995,0.2027,0.2055,66.7,FALSE,162.2,-0.92713,2e-05,-16.04293,-59.31676,12.87611,56.27,78.43,90.12,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-72000-C","BTC","2024-04-26 08:00:00","72000","C",33,0.0042,0.0043,0.0047,22.3,FALSE,869.7,0.08482,2e-05,1.1419,-65.22865,14.43785,76.24,76.92,78.33,60852.12,60810.45
"2024-04-17 19:42:00","BTC-26APR24-72000-P","BTC","2024-04-26 08:00:00","72000","P",59.2,0.184,0.187,0.19,66.7,FALSE,892.4,-0.91436,2e-05,-15.63828,-65.74529,14.55081,61.5,76.92,88.29,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-71000-C","BTC","2024-04-26 08:00:00","71000","C",33.1,0.005,0.0052,0.0055,13.4,FALSE,1303.9,0.10067,3e-05,1.35495,-72.60482,16.39683,74.48,75.39,76.33,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-71000-P","BTC","2024-04-26 08:00:00","71000","P",19.1,0.169,0.1714,0.173,19.1,FALSE,301.9,-0.89918,3e-05,-15.20142,-72.69469,16.41673,65.62,75.39,81.25,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-70000-C","BTC","2024-04-26 08:00:00","70000","C",58,0.006,0.0064,0.007,104,FALSE,3160.9,0.12,3e-05,1.61333,-81.05739,18.59929,72.94,74.2,76.19,60882.16,60829.26
"2024-04-17 19:42:00","BTC-26APR24-70000-P","BTC","2024-04-26 08:00:00","70000","P",19.1,0.1535,0.1561,0.1575,19.1,FALSE,1035.7,-0.8798,3e-05,-14.70928,-81.15966,18.62236,65.01,74.2,78.79,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-69000-C","BTC","2024-04-26 08:00:00","69000","C",41.2,0.0075,0.0077,0.0085,106.1,FALSE,459.4,0.14283,3e-05,1.91791,-89.89113,20.97763,72.19,72.95,75.06,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-69000-P","BTC","2024-04-26 08:00:00","69000","P",59.2,0.138,0.1411,0.145,59.1,FALSE,422.6,-0.85696,3e-05,-14.17137,-89.9869,20.99959,63.44,72.96,83.67,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-68000-C","BTC","2024-04-26 08:00:00","68000","C",106.3,0.009,0.0095,0.01,31.6,FALSE,796.6,0.1703,4e-05,2.28315,-99.38575,23.5551,70.51,71.83,73.1,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-68000-P","BTC","2024-04-26 08:00:00","68000","P",59.2,0.1235,0.1264,0.1295,67.2,FALSE,1265.3,-0.82947,4e-05,-13.57258,-99.47872,23.57716,64.11,71.83,79.66,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-67000-C","BTC","2024-04-26 08:00:00","67000","C",32.3,0.0115,0.0118,0.012,1,FALSE,991.2,0.20386,4e-05,2.7275,-109.8163,26.33252,70.32,71,71.48,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-67000-P","BTC","2024-04-26 08:00:00","67000","P",59,0.1095,0.1122,0.1165,58.7,FALSE,295.2,-0.79614,4e-05,-12.89818,-109.8163,26.33252,64.61,71,80.58,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-66000-C","BTC","2024-04-26 08:00:00","66000","C",4,0.0145,0.0146,0.015,6.5,FALSE,1293.9,0.24298,5e-05,3.24192,-120.34932,29.09852,70.08,70.41,71.12,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-66000-P","BTC","2024-04-26 08:00:00","66000","P",59,0.096,0.0987,0.1015,66.7,FALSE,1484.7,-0.75674,5e-05,-12.14653,-120.43737,29.11965,64.78,70.41,76.29,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-65000-C","BTC","2024-04-26 08:00:00","65000","C",21.8,0.018,0.0183,0.019,55.6,FALSE,1954.7,0.2885,5e-05,3.83657,-130.71943,31.74906,69.52,70.1,71.43,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-65000-P","BTC","2024-04-26 08:00:00","65000","P",0.1,0.084,0.0859,0.09,58.2,FALSE,902,-0.71119,5e-05,-11.31827,-130.79986,31.76825,66.51,70.1,77.9,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-64000-C","BTC","2024-04-26 08:00:00","64000","C",92.7,0.022,0.0227,0.023,5,FALSE,1139.4,0.33905,6e-05,4.49202,-139.54763,34.03133,68.57,69.81,70.36,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-64000-P","BTC","2024-04-26 08:00:00","64000","P",67.6,0.0715,0.0739,0.0755,66.7,FALSE,1372.3,-0.66062,6e-05,-10.42929,-139.61414,34.04745,65.63,69.81,72.8,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-63000-C","BTC","2024-04-26 08:00:00","63000","C",73.7,0.0275,0.028,0.0285,12.4,FALSE,594.1,0.39437,6e-05,5.20213,-146.50042,35.78465,68.85,69.7,70.55,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-63000-P","BTC","2024-04-26 08:00:00","63000","P",68.7,0.0605,0.0628,0.0645,66.7,FALSE,1190.1,-0.60528,6e-05,-9.48571,-146.55022,35.79682,65.93,69.7,72.74,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-62000-C","BTC","2024-04-26 08:00:00","62000","C",63.2,0.034,0.0344,0.035,26.7,FALSE,682.8,0.45352,6e-05,5.95051,-151.39476,36.84048,69.24,69.96,70.89,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-62000-P","BTC","2024-04-26 08:00:00","62000","P",64,0.0515,0.0528,0.0535,6.1,FALSE,724.7,-0.54648,6e-05,-8.50908,-151.39476,36.84048,67.83,69.96,71.13,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-61000-C","BTC","2024-04-26 08:00:00","61000","C",29.9,0.0415,0.0418,0.0425,17.3,TRUE,184.2,0.51424,6e-05,6.70729,-152.96323,37.06888,69.65,70.25,71.29,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-61000-P","BTC","2024-04-26 08:00:00","61000","P",2,0.0435,0.0438,0.0445,35.9,FALSE,613.9,-0.48576,6e-05,-7.51908,-152.96323,37.06888,69.77,70.25,71.42,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-60000-C","BTC","2024-04-26 08:00:00","60000","C",10.9,0.0505,0.0505,0.0515,18.9,FALSE,1510.5,0.5749,6e-05,7.44469,-152.05587,36.43688,70.9,71.05,72.57,60882.74,60829.26
"2024-04-17 19:42:00","BTC-26APR24-60000-P","BTC","2024-04-26 08:00:00","60000","P",15.4,0.036,0.0364,0.037,36.7,TRUE,1753.6,-0.42692,6e-05,-6.57413,-152.09198,36.45001,70.51,71.04,72.18,60852.12,60810.45
"2024-04-17 19:42:00","BTC-26APR24-59000-C","BTC","2024-04-26 08:00:00","59000","C",19.1,0.06,0.0604,0.062,21.1,FALSE,136.2,0.63369,6e-05,8.14069,-147.92995,34.99326,71.25,71.97,74.73,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-59000-P","BTC","2024-04-26 08:00:00","59000","P",27.6,0.029,0.0295,0.03,45,FALSE,606,-0.36664,6e-05,-5.62394,-147.95956,35.00038,71.21,71.97,72.95,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-58000-C","BTC","2024-04-26 08:00:00","58000","C",59.2,0.0695,0.0711,0.0725,4.4,FALSE,622,0.68785,5e-05,8.75557,-141.44156,32.89996,70.01,73.19,75.57,60882.16,60829.26
"2024-04-17 19:42:00","BTC-26APR24-58000-P","BTC","2024-04-26 08:00:00","58000","P",14.6,0.0235,0.0239,0.0245,66.3,FALSE,921.4,-0.31212,5e-05,-4.77072,-141.43767,32.89892,72.51,73.19,74.36,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-57000-C","BTC","2024-04-26 08:00:00","57000","C",5,0.0805,0.083,0.086,58.2,FALSE,177.7,0.73791,5e-05,9.29954,-132.54031,30.28609,69.36,74.51,80.41,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-57000-P","BTC","2024-04-26 08:00:00","57000","P",111.6,0.0185,0.0192,0.0195,5,FALSE,507.8,-0.26237,5e-05,-3.99792,-132.60106,30.29965,73.11,74.51,75.13,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-56000-C","BTC","2024-04-26 08:00:00","56000","C",5,0.093,0.0956,0.0985,58.2,FALSE,995.1,0.78191,4e-05,9.74525,-122.38344,27.3951,70.06,76.06,82.29,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-56000-P","BTC","2024-04-26 08:00:00","56000","P",24.3,0.015,0.0154,0.016,67.6,FALSE,790.6,-0.21834,4e-05,-3.31849,-122.44962,27.41011,75.22,76.06,77.44,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-55000-C","BTC","2024-04-26 08:00:00","55000","C",5,0.106,0.1089,0.1115,58.2,FALSE,1835,0.81973,4e-05,10.09269,-111.64371,24.42037,70.25,77.83,84.08,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-55000-P","BTC","2024-04-26 08:00:00","55000","P",12,0.012,0.0123,0.0125,4,FALSE,1954.3,-0.18027,4e-05,-2.73437,-111.64371,24.42037,77.08,77.83,78.33,60882.74,60829.26
"2024-04-17 19:42:00","BTC-26APR24-54000-C","BTC","2024-04-26 08:00:00","54000","C",5,0.12,0.1228,0.1255,58.2,FALSE,612,0.85256,3e-05,10.36124,-100.31146,21.43238,70.89,79.68,86.74,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-54000-P","BTC","2024-04-26 08:00:00","54000","P",26.8,0.0095,0.0098,0.01,4.2,FALSE,1444.4,-0.14762,3e-05,-2.23521,-100.38596,21.44823,78.84,79.68,80.26,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-53000-C","BTC","2024-04-26 08:00:00","53000","C",5,0.1345,0.1374,0.14,58.2,FALSE,142.4,0.87925,3e-05,10.53415,-89.93693,18.68328,71.55,81.95,89.9,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-53000-P","BTC","2024-04-26 08:00:00","53000","P",53.1,0.0075,0.0079,0.0085,109.1,FALSE,615.1,-0.12091,3e-05,-1.82864,-90.00783,18.69817,80.71,81.95,83.95,60882.74,60834.97
"2024-04-17 19:42:00","BTC-26APR24-52000-C","BTC","2024-04-26 08:00:00","52000","C",58.1,0.149,0.1523,0.1545,58.2,FALSE,800.6,0.90117,2e-05,10.63367,-80.24335,16.17934,69.82,84.44,92.08,60888.63,60836.5
"2024-04-17 19:42:00","BTC-26APR24-52000-P","BTC","2024-04-26 08:00:00","52000","P",45.5,0.006,0.0064,0.007,79.7,FALSE,675.3,-0.09917,2e-05,-1.4985,-80.4214,16.21558,82.98,84.44,86.71,60873.26,60829.26
"2024-04-17 19:42:00","BTC-26APR24-51000-C","BTC","2024-04-26 08:00:00","51000","C",19.1,0.1665,0.1675,0.1695,19.1,FALSE,52.4,0.9192,2e-05,10.67365,-71.20807,13.92821,82.18,87.04,94.93,60888.63,60836.5
